date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-01-28 00:00:00+00:00,263.76,263.83,261.79,263.39,85613655,256.1481478707,256.2161277401,254.2350001178,255.7888257039,85613655,0.0,1.0
2019-01-29 00:00:00+00:00,263.41,264.55,262.48,263.92,66136334,255.8082485238,256.9153492539,254.9050874018,256.3035304293,66136334,0.0,1.0
2019-01-30 00:00:00+00:00,267.58,268.52,264.25,265.1,92473671,259.8579064576,260.7707789894,256.6240069565,257.4494767991,92473671,0.0,1.0
2019-01-31 00:00:00+00:00,269.93,270.47,267.27,267.51,104012073,262.1400877872,262.6645039225,259.5568527503,259.7899265882,104012073,0.0,1.0
2019-02-01 00:00:00+00:00,270.06,271.2,269.18,270.15,85782524,262.266336116,263.3734368461,261.4117320437,262.3537388053,85782524,0.0,1.0
2019-02-04 00:00:00+00:00,271.96,272.03,269.36,270.11,60744844,264.1115039995,264.1794838689,261.5865374221,262.3148931656,60744844,0.0,1.0
2019-02-05 00:00:00+00:00,273.1,273.44,271.88,272.44,79552774,265.2186047297,265.5487926667,264.0338127202,264.5776516754,79552774,0.0,1.0
2019-02-06 00:00:00+00:00,272.74,273.34,271.92,272.79,58347791,264.8689939728,265.4516785676,264.0726583599,264.9175510223,58347791,0.0,1.0
2019-02-07 00:00:00+00:00,270.14,271.55,268.29,270.94,95481961,262.3440273953,263.7133361931,260.5474165614,263.1209401884,95481961,0.0,1.0
2019-02-08 00:00:00+00:00,270.47,270.58,267.83,268.75,75788861,262.6645039225,262.7713294315,260.1006917054,260.9941414174,75788861,0.0,1.0
2019-02-11 00:00:00+00:00,270.62,271.49,270.03,271.2,68021423,262.8101750712,263.6550677336,262.2372018863,263.3734368461,68021423,0.0,1.0
2019-02-12 00:00:00+00:00,274.1,274.52,272.34,272.42,72270221,266.189745721,266.5976249373,264.4805375762,264.5582288556,72270221,0.0,1.0
2019-02-13 00:00:00+00:00,274.99,275.93,274.56,275.03,65277204,267.0540612032,267.9669337351,266.636470577,267.0929068429,65277204,0.0,1.0
2019-02-14 00:00:00+00:00,274.38,275.64,272.87,273.78,83234396,266.4616651985,267.6853028476,264.9952423016,265.8789806038,83234396,0.0,1.0
2019-02-15 00:00:00+00:00,277.37,277.41,276.13,276.36,97088659,269.3653767626,269.4042224022,268.1611619334,268.3845243614,97088659,0.0,1.0
2019-02-19 00:00:00+00:00,277.85,278.58,276.47,276.48,59120804,269.8315244384,270.5404573621,268.4913498704,268.5010612803,59120804,0.0,1.0
2019-02-20 00:00:00+00:00,278.41,278.92,277.25,277.81,76610767,270.3753633936,270.8706452991,269.2488398436,269.7926787988,76610767,0.0,1.0
2019-02-21 00:00:00+00:00,277.42,278.1,276.35,277.7,64214727,269.4139338122,270.0743096863,268.3748129514,269.6858532897,64214727,0.0,1.0
2019-02-22 00:00:00+00:00,279.14,279.36,277.4,278.11,78114616,271.0842963172,271.2979473353,269.3945109923,270.0840210962,78114616,0.0,1.0
2019-02-25 00:00:00+00:00,279.52,281.31,279.43,280.73,69030699,271.4533298939,273.1916722684,271.3659272047,272.6284104934,69030699,0.0,1.0
2019-02-26 00:00:00+00:00,279.32,280.3,278.9,279.13,56844101,271.2591016957,272.2108198672,270.8512224793,271.0745849073,56844101,0.0,1.0
2019-02-27 00:00:00+00:00,279.2,279.59,277.48,278.52,56921570,271.1425647767,271.5213097633,269.4722022716,270.4821889026,56921570,0.0,1.0
2019-02-28 00:00:00+00:00,278.68,279.45,278.32,278.96,69268293,270.6375714612,271.3853500245,270.2879607043,270.9094909388,69268293,0.0,1.0
2019-03-01 00:00:00+00:00,280.42,280.88,278.82,280.44,78880548,272.3273567861,272.7740816421,270.7735312,272.3467796059,78880548,0.0,1.0
2019-03-04 00:00:00+00:00,279.4,281.87,276.84,281.6,106494637,271.336792975,273.7355112235,268.8506720372,273.4733031559,106494637,0.0,1.0
2019-03-05 00:00:00+00:00,279.02,279.76,278.41,279.54,59114559,270.9677593983,271.6864037318,270.3753633936,271.4727527138,59114559,0.0,1.0
2019-03-06 00:00:00+00:00,277.33,279.16,276.97,279.15,75039771,269.3265311229,271.1037191371,268.9769203661,271.0940077271,75039771,0.0,1.0
2019-03-07 00:00:00+00:00,275.01,276.99,274.07,276.83,94885089,267.0734840231,268.9963431859,266.1606114912,268.8409606273,94885089,0.0,1.0
2019-03-08 00:00:00+00:00,274.46,274.65,272.42,272.94,85795799,266.5393564778,266.7238732662,264.5582288556,265.063222171,85795799,0.0,1.0
2019-03-11 00:00:00+00:00,278.44,278.62,275.23,275.26,65098897,270.4044976233,270.5793030017,267.2871350412,267.3162692709,65098897,0.0,1.0
2019-03-12 00:00:00+00:00,279.49,280.07,278.85,279.06,79667530,271.4241956642,271.9874574392,270.8026654297,271.0066050379,79667530,0.0,1.0
2019-03-13 00:00:00+00:00,281.34,282.38,280.3,280.48,80639153,273.2208064981,274.2307931291,272.2108198672,272.3856252456,80639153,0.0,1.0
2019-03-14 00:00:00+00:00,281.16,281.84,280.67,281.37,67518366,273.0460011197,273.7063769938,272.5701420339,273.2499407279,67518366,0.0,1.0
2019-03-15 00:00:00+00:00,281.31,282.21,280.33,280.54,81308979,274.3891862248,275.2670443443,273.4332962724,273.6381298336,81308979,1.2331,1.0
2019-03-18 00:00:00+00:00,282.33,282.66,281.3,281.55,62199806,275.3840920936,275.7059734041,274.3794322457,274.6232817233,62199806,0.0,1.0
2019-03-19 00:00:00+00:00,282.4,284.36,281.41,283.51,90268121,275.4523699473,277.3641498521,274.4867260159,276.5350616281,90268121,0.0,1.0
2019-03-20 00:00:00+00:00,281.55,283.5,280.32,282.16,84609210,274.6232817233,276.525307649,273.4235422933,275.2182744488,84609210,0.0,1.0
2019-03-21 00:00:00+00:00,284.73,285.18,280.59,280.64,79550375,277.725047079,278.1639761387,273.6868997292,273.7356696247,79550375,0.0,1.0
2019-03-22 00:00:00+00:00,279.25,283.8,279.18,283.22,122659286,272.379866529,276.8179270221,272.3115886753,276.252196234,122659286,0.0,1.0
2019-03-25 00:00:00+00:00,279.04,280.19,277.64,278.87,85575197,272.1750329678,273.2967405649,270.809475893,272.009215323,85575197,0.0,1.0
2019-03-26 00:00:00+00:00,281.12,282.18,279.56,280.99,68125920,274.2038606218,275.237782407,272.6822398813,274.0770588934,68125920,0.0,1.0
2019-03-27 00:00:00+00:00,279.65,281.76,277.93,281.11,72224722,272.7700256932,274.8281152846,271.092341287,274.1941066427,72224722,0.0,1.0
2019-03-28 00:00:00+00:00,280.71,281.21,279.07,280.35,56238545,273.8039474784,274.2916464337,272.2042949051,273.4528042306,56238545,0.0,1.0
2019-03-29 00:00:00+00:00,282.48,282.84,281.14,282.39,82186806,275.5304017802,275.881545028,274.22336858,275.4426159682,82186806,0.0,1.0
2019-04-01 00:00:00+00:00,285.83,286.16,284.4,284.7,77617945,278.7979847806,279.1198660911,277.4031657685,277.6957851417,77617945,0.0,1.0
2019-04-02 00:00:00+00:00,285.97,286.23,285.09,286.04,40070351,278.9345404881,279.1881439448,278.0761903268,279.0028183418,40070351,0.0,1.0
2019-04-03 00:00:00+00:00,286.42,287.76,285.75,287.32,68243202,279.3734695478,280.680502748,278.7199529478,280.2513276674,68243202,0.0,1.0
2019-04-04 00:00:00+00:00,287.18,287.46,286.01,286.78,48997505,280.1147719599,280.3878833748,278.9735564045,279.7246127957,48997505,0.0,1.0
2019-04-05 00:00:00+00:00,288.57,288.63,287.6,287.92,58621729,281.4705750556,281.5290989302,280.5244390823,280.8365664137,58621729,0.0,1.0
2019-04-08 00:00:00+00:00,288.79,288.91,287.37,288.1,53566335,281.6851625959,281.8022103452,280.3000975629,281.0121380376,53566335,0.0,1.0
2019-04-09 00:00:00+00:00,287.31,288.08,286.7,287.72,66142316,280.2415736883,280.9926300794,279.6465809628,280.6414868316,66142316,0.0,1.0
2019-04-10 00:00:00+00:00,288.29,288.39,287.31,287.77,52601499,281.1974636406,281.2950034317,280.2415736883,280.6902567271,52601499,0.0,1.0
2019-04-11 00:00:00+00:00,288.21,288.84,287.58,288.83,55093100,281.1194318078,281.7339324914,280.5049311241,281.7241785123,55093100,0.0,1.0
2019-04-12 00:00:00+00:00,290.16,290.47,288.26,290.0,69727782,283.0214577334,283.3238310857,281.1682017033,282.8653940677,69727782,0.0,1.0
2019-04-15 00:00:00+00:00,289.97,290.35,289.08,290.24,49596685,282.8361321304,283.2067833364,281.96802799,283.0994895663,49596685,0.0,1.0
2019-04-16 00:00:00+00:00,290.16,291.01,289.5,290.95,52153197,283.0214577334,283.8505459574,282.3776951124,283.7920220828,52153197,0.0,1.0
2019-04-17 00:00:00+00:00,289.45,291.43,288.99,291.4,58268295,282.3289252169,284.2602130798,281.880242178,284.2309511425,58268295,0.0,1.0
2019-04-18 00:00:00+00:00,290.02,290.32,288.66,290.1,68708513,282.8849020259,283.1775213991,281.5583608675,282.9629338588,68708513,0.0,1.0
2019-04-22 00:00:00+00:00,290.27,290.44,289.07,289.17,40160140,283.1287515036,283.2945691484,281.9582740109,282.0558138019,40160140,0.0,1.0
2019-04-23 00:00:00+00:00,292.88,293.14,290.42,290.68,52246633,285.6745400502,285.9281435069,283.2750611902,283.5286646469,52246633,0.0,1.0
2019-04-24 00:00:00+00:00,292.23,293.16,292.07,292.79,50392914,285.0405314083,285.9476514651,284.8844677426,285.5867542382,50392914,0.0,1.0
2019-04-25 00:00:00+00:00,292.05,292.78,290.73,292.12,57770862,284.8649597844,285.5770002591,283.5774345424,284.9332376381,57770862,0.0,1.0
2019-04-26 00:00:00+00:00,293.41,293.49,291.24,292.1,50916423,286.1915009428,286.2695327756,284.0748874768,284.9137296799,50916423,0.0,1.0
2019-04-29 00:00:00+00:00,293.87,294.45,293.41,293.51,57197747,286.6401839817,287.2059147698,286.1915009428,286.2890407338,57197747,0.0,1.0
2019-04-30 00:00:00+00:00,294.02,294.34,291.92,293.49,81111733,286.7864936682,287.0986209996,284.738158056,286.2695327756,81111733,0.0,1.0
2019-05-01 00:00:00+00:00,291.81,294.95,291.8,294.72,71671870,284.6308642859,287.6936137251,284.6211103068,287.4692722056,71671870,0.0,1.0
2019-05-02 00:00:00+00:00,291.18,292.7,289.52,291.68,65030170,284.0163636022,285.4989684263,282.3972030706,284.5040625575,65030170,0.0,1.0
2019-05-03 00:00:00+00:00,294.03,294.34,291.3,292.82,56543653,286.7962476473,287.0986209996,284.1334113515,285.6160161755,56543653,0.0,1.0
2019-05-06 00:00:00+00:00,292.82,293.31,288.9,289.25,107198069,285.6160161755,286.0939611517,281.7924563661,282.1338456348,107198069,0.0,1.0
2019-05-07 00:00:00+00:00,287.93,290.81,285.81,290.15,144729908,280.8463203928,283.6554663753,278.7784768224,283.0117037543,144729908,0.0,1.0
2019-05-08 00:00:00+00:00,287.53,289.43,286.87,287.53,91568287,280.4561612286,282.3094172587,279.8123986076,280.4561612286,91568287,0.0,1.0
2019-05-09 00:00:00+00:00,286.66,287.33,283.3,285.23,103471104,279.6075650464,280.2610816465,276.3302280668,278.2127460343,103471104,0.0,1.0
2019-05-10 00:00:00+00:00,288.1,288.94,282.3,285.62,112429293,281.0121380376,281.8314722825,275.3548301563,278.5931512194,112429293,0.0,1.0
2019-05-13 00:00:00+00:00,280.86,283.49,279.93,282.42,127290527,273.950257165,276.5155536699,273.0431371082,275.4718779055,127290527,0.0,1.0
2019-05-14 00:00:00+00:00,283.4,285.1,281.85,281.99,77003230,276.4277678579,278.0859443059,274.9159010965,275.052456804,77003230,0.0,1.0
2019-05-15 00:00:00+00:00,285.06,285.77,281.36,281.59,73956407,278.0469283895,278.739460906,274.4379561203,274.6622976398,73956407,0.0,1.0
2019-05-16 00:00:00+00:00,287.7,289.21,285.76,285.84,76749643,280.6219788734,282.0948297184,278.7297069269,278.8077387597,76749643,0.0,1.0
2019-05-17 00:00:00+00:00,285.84,288.6,285.12,285.14,100353024,278.8077387597,281.4998369929,278.1054522641,278.1249602223,100353024,0.0,1.0
2019-05-20 00:00:00+00:00,283.95,285.96,283.12,284.06,62877610,276.9642367087,278.924786509,276.1546564429,277.0715304789,62877610,0.0,1.0
2019-05-21 00:00:00+00:00,286.51,286.93,285.55,285.83,46847085,279.4612553598,279.8709224822,278.5248733656,278.7979847806,46847085,0.0,1.0
2019-05-22 00:00:00+00:00,285.63,286.69,285.1,285.45,49482472,278.6029051985,279.6368269837,278.0859443059,278.4273335746,49482472,0.0,1.0
2019-05-23 00:00:00+00:00,282.14,283.21,280.57,283.16,98733847,275.1987664906,276.2424422549,273.667391771,276.1936723594,98733847,0.0,1.0
2019-05-24 00:00:00+00:00,282.78,284.2,282.09,283.74,55268095,275.8230211533,277.2080861864,275.149996595,276.7594031475,55268095,0.0,1.0
2019-05-28 00:00:00+00:00,280.15,284.15,280.13,283.09,70029356,273.2577246485,277.1593162908,273.2382166903,276.1253945056,70029356,0.0,1.0
2019-05-29 00:00:00+00:00,278.27,279.36,276.71,278.91,104972927,271.4239765766,272.4871602992,269.9023558361,272.0482312394,104972927,0.0,1.0
2019-05-30 00:00:00+00:00,279.03,280.04,277.81,279.11,62523780,272.1652789887,273.1504308784,270.9752935378,272.2433108215,62523780,0.0,1.0
2019-05-31 00:00:00+00:00,275.27,277.12,275.24,276.2,86862782,268.4977828449,270.3022689795,268.4685209076,269.4049029017,86862782,0.0,1.0
2019-06-03 00:00:00+00:00,274.57,276.55,273.09,275.31,96427952,267.8150043075,269.7462921704,266.3714153998,268.5367987613,96427952,0.0,1.0
2019-06-04 00:00:00+00:00,280.53,280.68,276.62,277.12,77231889,273.6283758545,273.7746855411,269.8145700242,270.3022689795,77231889,0.0,1.0
2019-06-05 00:00:00+00:00,282.96,282.99,280.32,282.33,71169717,275.9985927772,276.0278547146,273.4235422933,275.3840920936,71169717,0.0,1.0
2019-06-06 00:00:00+00:00,284.8,285.55,282.57,283.29,69430381,277.7933249327,278.5248733656,275.6181875921,276.3204740877,69430381,0.0,1.0
2019-06-07 00:00:00+00:00,287.65,288.85,285.74,285.93,74272199,280.5732089779,281.7436864706,278.7101989687,278.8955245717,74272199,0.0,1.0
2019-06-10 00:00:00+00:00,288.97,290.82,288.87,289.37,60799053,281.8607342198,283.6652203544,281.7631944288,282.2508933841,60799053,0.0,1.0
2019-06-11 00:00:00+00:00,288.9,291.4,288.18,290.99,58641325,281.7924563661,284.2309511425,281.0901698705,283.8310379992,58641325,0.0,1.0
2019-06-12 00:00:00+00:00,288.39,289.26,287.82,288.64,47096312,281.2950034317,282.1435996139,280.7390266227,281.5388529093,47096312,0.0,1.0
2019-06-13 00:00:00+00:00,289.58,289.98,288.62,289.4,48945156,282.4557269453,282.8458861095,281.5193449511,282.2801553214,48945156,0.0,1.0
2019-06-14 00:00:00+00:00,289.26,289.93,288.41,289.26,52324716,282.1435996139,282.797116214,281.3145113899,282.1435996139,52324716,0.0,1.0
2019-06-17 00:00:00+00:00,289.37,290.22,289.18,289.52,39205709,282.2508933841,283.079981608,282.065567781,282.3972030706,39205709,0.0,1.0
2019-06-18 00:00:00+00:00,292.4,293.57,290.99,291.39,85434823,285.2063490531,286.3475646085,283.8310379992,284.2211971634,85434823,0.0,1.0
2019-06-19 00:00:00+00:00,293.06,293.65,291.47,292.55,78674377,285.8501116741,286.4255964413,284.2992289963,285.3526587397,78674377,0.0,1.0
2019-06-20 00:00:00+00:00,295.86,296.31,293.13,296.04,116570017,288.5812258237,289.0201548835,285.9183895278,288.7567974476,116570017,0.0,1.0
2019-06-21 00:00:00+00:00,294.0,295.52,293.76,294.13,83309466,288.1633653588,289.6531895607,287.9281299585,288.290784534,83309466,1.4316,1.0
2019-06-24 00:00:00+00:00,293.64,294.58,293.47,294.23,47582730,287.8105122584,288.7318509095,287.6438871832,288.3887992841,47582730,0.0,1.0
2019-06-25 00:00:00+00:00,290.76,293.73,290.64,293.7,82028656,284.9876874549,287.8987255335,284.8700697547,287.8693211084,82028656,0.0,1.0
2019-06-26 00:00:00+00:00,290.47,292.31,290.345,291.75,51584902,284.7034446795,286.5069160818,284.5809262419,285.9580334811,51584902,0.0,1.0
2019-06-27 00:00:00+00:00,291.5,292.06,290.89,291.31,40355239,285.7129966058,286.2618792064,285.11510663,285.5267685805,40355239,0.0,1.0
2019-06-28 00:00:00+00:00,293.0,293.55,292.01,292.58,59350929,287.1832178576,287.7222989833,286.2128718314,286.7715559071,59350929,0.0,1.0
2019-07-01 00:00:00+00:00,295.66,296.92,294.33,296.68,79107474,289.7904102108,291.0253960624,288.4868140342,290.7901606621,79107474,0.0,1.0
2019-07-02 00:00:00+00:00,296.43,296.49,294.68,295.61,61504544,290.5451237868,290.6039326369,288.8298656596,289.7414028358,61504544,0.0,1.0
2019-07-03 00:00:00+00:00,298.8,298.82,297.02,297.18,40898896,292.8680733647,292.8876763147,291.1234108125,291.2802344127,40898896,0.0,1.0
2019-07-05 00:00:00+00:00,298.46,298.64,296.01,297.44,51677326,292.5348232143,292.7112497645,290.1334618363,291.535072763,51677326,0.0,1.0
2019-07-08 00:00:00+00:00,296.82,298.2579,296.22,297.01,45841772,290.9273813123,292.3367354043,290.3392928115,291.1136093375,45841772,0.0,1.0
2019-07-09 00:00:00+00:00,297.19,297.52,295.48,295.54,41101279,291.2900358877,291.6134845631,289.6139836606,289.6727925107,41101279,0.0,1.0
2019-07-10 00:00:00+00:00,298.61,299.66,297.78,298.37,58595558,292.6818453394,293.7110002157,291.8683229134,292.4466099391,58595558,0.0,1.0
2019-07-11 00:00:00+00:00,299.31,299.58,298.2,299.32,50889481,293.3679485903,293.6325884156,292.2799848639,293.3777500653,50889481,0.0,1.0
2019-07-12 00:00:00+00:00,300.65,300.73,299.51,299.85,40354410,294.6813462419,294.759758042,293.5639780905,293.897228241,40354410,0.0,1.0
2019-07-15 00:00:00+00:00,300.75,301.13,300.19,301.13,33910261,294.7793609921,295.1518170425,294.2304783914,295.1518170425,33910261,0.0,1.0
2019-07-16 00:00:00+00:00,299.71,300.88,299.44,300.65,40567964,293.7600075908,294.9067801672,293.4953677655,294.6813462419,40567964,0.0,1.0
2019-07-17 00:00:00+00:00,297.74,299.93,297.74,299.75,44102443,291.8291170134,293.9756400411,291.8291170134,293.7992134908,44102443,0.0,1.0
2019-07-18 00:00:00+00:00,298.83,299.25,296.7,297.19,51701687,292.8974777897,293.3091397402,290.8097636121,291.2900358877,51701687,0.0,1.0
2019-07-19 00:00:00+00:00,297.17,300.07,296.96,300.04,71081238,291.2704329377,294.1128606912,291.0646019624,294.0834562662,71081238,0.0,1.0
2019-07-22 00:00:00+00:00,297.9,298.5,297.04,297.61,43687404,291.9859406136,292.5740291143,291.1430137625,291.7016978382,43687404,0.0,1.0
2019-07-23 00:00:00+00:00,300.03,300.03,298.22,299.14,44657973,294.0736547912,294.0736547912,292.299587814,293.2013235151,44657973,0.0,1.0
2019-07-24 00:00:00+00:00,301.44,301.44,299.09,299.19,47213232,295.4556627679,295.4556627679,293.15231614,293.2503308901,47213232,0.0,1.0
2019-07-25 00:00:00+00:00,300.0,301.0,299.11,300.94,55394074,294.0442503661,295.0243978674,293.1719190901,294.9655890173,55394074,0.0,1.0
2019-07-26 00:00:00+00:00,302.01,302.23,300.62,300.76,45084077,296.0143468436,296.2299792939,294.6519418169,294.7891624671,45084077,0.0,1.0
2019-07-29 00:00:00+00:00,301.46,301.93,300.85,301.88,38126462,295.4752657179,295.9359350435,294.8773757422,295.8869276684,38126462,0.0,1.0
2019-07-30 00:00:00+00:00,300.72,301.17,299.49,299.91,45849045,294.749956567,295.1910229426,293.5443751405,293.956037091,45849045,0.0,1.0
2019-07-31 00:00:00+00:00,297.43,301.2,295.2,300.99,104245162,291.525271288,295.2204273676,289.3395423603,295.0145963923,104245162,0.0,1.0
2019-08-01 00:00:00+00:00,294.84,300.87,293.96,297.6,142646576,288.9866892598,294.8969786922,288.1241594588,291.6918963632,142646576,0.0,1.0
2019-08-02 00:00:00+00:00,292.62,294.12,290.9,293.85,116749695,286.8107618071,288.280983059,285.124908105,288.0163432336,116749695,0.0,1.0
2019-08-05 00:00:00+00:00,283.82,288.21,281.72,288.09,178745449,278.1854637964,282.4883113267,276.1271540438,282.3706936266,178745449,0.0,1.0
2019-08-06 00:00:00+00:00,287.8,288.04,284.28,285.91,120711682,282.0864508512,282.3216862515,278.636331647,280.2339720739,120711682,0.0,1.0
2019-08-07 00:00:00+00:00,287.97,288.82,282.04,284.4,140572265,282.2530759265,283.0862013025,276.4408012442,278.7539493471,140572265,0.0,1.0
2019-08-08 00:00:00+00:00,293.62,293.62,289.01,289.62,87713904,287.7909093084,287.7909093084,283.2724293277,283.8703193035,87713904,0.0,1.0
2019-08-09 00:00:00+00:00,291.62,293.24,289.65,292.58,93729958,285.8306143059,287.4184532579,283.8997237285,286.7715559071,93729958,0.0,1.0
2019-08-12 00:00:00+00:00,288.07,291.61,287.02,289.96,62629500,282.3510906766,285.8208128309,281.3219358003,284.2035694539,62629500,0.0,1.0
2019-08-13 00:00:00+00:00,292.55,294.15,287.36,287.74,94792972,286.742151482,288.310387484,281.6551859507,282.0276420012,94792972,0.0,1.0
2019-08-14 00:00:00+00:00,283.9,292.4644,283.76,288.07,135622053,278.2638755965,286.6582508559,278.1266549463,282.3510906766,135622053,0.0,1.0
2019-08-15 00:00:00+00:00,284.65,285.64,282.39,284.88,101929845,278.9989862224,279.9693322486,276.7838528696,279.2244201477,101929845,0.0,1.0
2019-08-16 00:00:00+00:00,288.85,289.33,284.7138,286.48,85825286,283.1156057275,283.5860765281,279.061519633,280.7926561496,85825286,0.0,1.0
2019-08-19 00:00:00+00:00,292.33,293.08,291.44,292.19,53640153,286.5265190318,287.2616296577,285.6541877557,286.3892983816,53640153,0.0,1.0
2019-08-20 00:00:00+00:00,290.09,292.36,289.95,291.77,51652752,284.330988629,286.5559234568,284.1937679789,285.9776364311,51652752,0.0,1.0
2019-08-21 00:00:00+00:00,292.45,292.86,291.72,292.48,49723430,286.6441367319,287.0459972074,285.928629056,286.673541157,49723430,0.0,1.0
2019-08-22 00:00:00+00:00,292.36,293.93,290.4,293.23,51739292,286.5559234568,288.0947550337,284.6348343544,287.4086517829,51739292,0.0,1.0
2019-08-23 00:00:00+00:00,284.85,292.76,283.47,290.92,149318151,279.1950157226,286.9479824573,277.842412171,285.1445110551,149318151,0.0,1.0
2019-08-26 00:00:00+00:00,288.0,288.0,285.58,287.27,72620598,282.2824803515,282.2824803515,279.9105233985,281.5669726756,72620598,0.0,1.0
2019-08-27 00:00:00+00:00,286.87,289.95,286.03,289.54,68262998,281.1749136751,284.1937679789,280.3515897741,283.7919075034,68262998,0.0,1.0
2019-08-28 00:00:00+00:00,288.89,289.07,285.25,286.14,58891544,283.1548116276,283.3312381778,279.5870747231,280.4594059992,58891544,0.0,1.0
2019-08-29 00:00:00+00:00,292.58,293.16,290.61,291.72,57998913,286.7715559071,287.3400414578,284.8406653297,285.928629056,57998913,0.0,1.0
2019-08-30 00:00:00+00:00,292.4527,294.2399,291.42,294.22,62831109,286.6467831302,288.3985027444,285.6345848057,288.3789978091,62831109,0.0,1.0
2019-09-03 00:00:00+00:00,290.75,291.58,289.27,290.57,69078772,284.9778859798,285.7914084059,283.527267678,284.8014594296,69078772,0.0,1.0
2019-09-04 00:00:00+00:00,293.97,294.055,292.31,293.14,46813644,288.1339609338,288.2172734714,286.5069160818,287.3204385078,46813644,0.0,1.0
2019-09-05 00:00:00+00:00,297.75,298.83,294.001,296.79,83197295,291.8389184884,292.8974777897,288.1643455063,290.8979768872,83197295,0.0,1.0
2019-09-06 00:00:00+00:00,298.05,298.76,297.42,298.17,49510922,292.1329627388,292.8288674646,291.515469813,292.2505804389,49510922,0.0,1.0
2019-09-09 00:00:00+00:00,298.2,299.24,297.16,299.14,51086154,292.2799848639,293.2993382652,291.2606314627,293.2013235151,51086154,0.0,1.0
2019-09-10 00:00:00+00:00,298.13,298.2,295.97,297.36,57698673,292.2113745389,292.2799848639,290.0942559362,291.4566609629,57698673,0.0,1.0
2019-09-11 00:00:00+00:00,300.25,300.34,297.75,298.47,68008165,294.2892872414,294.3775005166,291.8389184884,292.5446246893,68008165,0.0,1.0
2019-09-12 00:00:00+00:00,301.29,302.46,300.41,301.25,72546530,295.3086406427,296.4554132191,294.4461108416,295.2694347427,72546530,0.0,1.0
2019-09-13 00:00:00+00:00,301.09,302.17,300.68,301.78,62053458,295.1126111425,296.1711704438,294.710750667,295.7889129183,62053458,0.0,1.0
2019-09-16 00:00:00+00:00,300.16,301.1378,299.45,299.84,57934320,294.2010739663,295.159462193,293.5051692405,293.8874267659,57934320,0.0,1.0
2019-09-17 00:00:00+00:00,300.92,301.02,299.75,299.94,42770135,294.9459860673,295.0440008174,293.7992134908,293.9854415161,42770135,0.0,1.0
2019-09-18 00:00:00+00:00,301.1,301.22,298.24,300.49,73875018,295.1224126175,295.2400303176,292.319190764,294.5245226417,73875018,0.0,1.0
2019-09-19 00:00:00+00:00,301.08,302.63,300.7103,301.53,77933334,295.1028096675,296.6220382943,294.7404491363,295.543876043,77933334,0.0,1.0
2019-09-20 00:00:00+00:00,298.28,300.67,297.41,300.36,96939851,293.7145473695,296.0679661982,292.8578635281,295.7627110363,96939851,1.383619,1.0
2019-09-23 00:00:00+00:00,298.21,299.0,297.27,297.55,47134009,293.6456187846,294.4235271003,292.7200063583,292.995720698,47134009,0.0,1.0
2019-09-24 00:00:00+00:00,295.87,299.84,294.81,299.41,97160127,291.3414346595,295.2506701196,290.2976589447,294.8272516693,97160127,0.0,1.0
2019-09-25 00:00:00+00:00,297.62,298.11,294.33,295.96,73267803,293.064649283,293.5471493775,289.8250057908,291.4300571258,73267803,0.0,1.0
2019-09-26 00:00:00+00:00,297.0,297.86,295.45,297.63,58594707,292.4541389592,293.3009758599,290.9278631498,293.0744962237,58594707,0.0,1.0
2019-09-27 00:00:00+00:00,295.4,297.9465,293.69,297.83,84755721,290.8786284463,293.386151897,289.1948015856,293.2714350378,84755721,0.0,1.0
2019-09-30 00:00:00+00:00,296.77,297.55,295.92,295.97,52438861,292.227659323,292.995720698,291.390669363,291.4399040665,52438861,0.0,1.0
2019-10-01 00:00:00+00:00,293.24,298.455,293.0,297.74,89425082,288.7516892539,293.8868688319,288.5153626769,293.1828125714,89425082,0.0,1.0
2019-10-02 00:00:00+00:00,288.06,291.51,286.64,291.5,124208927,283.6509739683,287.0481685118,282.2527083881,287.0383215711,124208927,0.0,1.0
2019-10-03 00:00:00+00:00,290.42,290.45,284.82,287.81,85718095,285.9748519749,286.004392797,280.4605651797,283.4048004507,85718095,0.0,1.0
2019-10-04 00:00:00+00:00,294.35,294.63,290.82,291.14,66737063,289.8446996722,290.120414012,286.3687296031,286.6838317057,66737063,0.0,1.0
2019-10-07 00:00:00+00:00,293.08,295.26,292.77,293.47,60549809,288.5941382026,290.7407712764,288.2888830407,288.9781688901,60549809,0.0,1.0
2019-10-08 00:00:00+00:00,288.53,291.85,288.49,291.04,101367099,284.1137801815,287.3829644958,284.0743924187,286.5853622986,101367099,0.0,1.0
2019-10-09 00:00:00+00:00,291.27,292.3,288.6559,290.75,64341784,286.8118419348,287.8260768275,284.237753165,286.2998010181,64341784,0.0,1.0
2019-10-10 00:00:00+00:00,293.24,294.21,291.0,291.18,54459839,288.7516892539,289.7068425023,286.5459745358,286.7232194685,54459839,0.0,1.0
2019-10-11 00:00:00+00:00,296.28,298.74,296.1448,296.27,101099695,291.7451592284,294.167506642,291.61202859,291.7353122877,101099695,0.0,1.0
2019-10-14 00:00:00+00:00,295.95,296.67,295.57,295.93,40467320,291.4202101851,292.1291899159,291.0460264383,291.4005163037,40467320,0.0,1.0
